,Date,Label,Price
2453,2021-11-15,CLOSE,1013.3900146484376
2454,2021-11-16,OPEN,1003.3099975585938
2455,2021-11-16,CLOSE,1054.72998046875
2456,2021-11-17,OPEN,1063.510009765625
2457,2021-11-17,CLOSE,1089.010009765625
2458,2021-11-18,OPEN,1106.550048828125
2459,2021-11-18,CLOSE,1096.3800048828125
2460,2021-11-19,OPEN,1098.8699951171875
2461,2021-11-19,CLOSE,1137.06005859375
2462,2021-11-22,OPEN,1162.3299560546875
2463,2021-11-22,CLOSE,1156.8699951171875
2464,2021-11-23,OPEN,1167.510009765625
2465,2021-11-23,CLOSE,1109.030029296875
2466,2021-11-24,OPEN,1080.3900146484375
2467,2021-11-24,CLOSE,1116.0
2468,2021-11-26,OPEN,1099.469970703125
2469,2021-11-26,CLOSE,1081.9200439453125
2470,2021-11-29,OPEN,1100.989990234375
2471,2021-11-29,CLOSE,1136.989990234375
2472,2021-11-30,OPEN,1144.3699951171875
2473,2021-11-30,CLOSE,1144.760009765625
2474,2021-12-01,OPEN,1160.699951171875
2475,2021-12-01,CLOSE,1095.0
2476,2021-12-02,OPEN,1099.06005859375
2477,2021-12-02,CLOSE,1084.5999755859375
2478,2021-12-03,OPEN,1084.7900390625
2479,2021-12-03,CLOSE,1014.969970703125
2480,2021-12-06,OPEN,1001.510009765625
2481,2021-12-06,CLOSE,1009.010009765625
2482,2021-12-07,OPEN,1044.199951171875
2483,2021-12-07,CLOSE,1051.75
2484,2021-12-08,OPEN,1052.7099609375
2485,2021-12-08,CLOSE,1068.9599609375
2486,2021-12-09,OPEN,1060.6400146484375
2487,2021-12-09,CLOSE,1003.7999877929688
2488,2021-12-10,OPEN,1008.75
2489,2021-12-10,CLOSE,1017.030029296875
2490,2021-12-13,OPEN,1001.0900268554688
2491,2021-12-13,CLOSE,966.4099731445312
2492,2021-12-14,OPEN,945.0
2493,2021-12-14,CLOSE,958.510009765625
2494,2021-12-15,OPEN,953.2100219726562
2495,2021-12-15,CLOSE,975.989990234375
2496,2021-12-16,OPEN,994.5
2497,2021-12-16,CLOSE,926.9199829101562
2498,2021-12-17,OPEN,914.77001953125
2499,2021-12-17,CLOSE,932.5700073242188
2500,2021-12-20,OPEN,910.7000122070312
2501,2021-12-20,CLOSE,899.9400024414062
2502,2021-12-21,OPEN,916.8699951171876
2503,2021-12-21,CLOSE,938.530029296875
2504,2021-12-22,OPEN,965.6599731445312
2505,2021-12-22,CLOSE,1008.8699951171876
2506,2021-12-23,OPEN,1006.7999877929688
2507,2021-12-23,CLOSE,1067.0
2508,2021-12-27,OPEN,1073.6700439453125
2509,2021-12-27,CLOSE,1093.93994140625
2510,2021-12-28,OPEN,1109.489990234375
2511,2021-12-28,CLOSE,1088.469970703125
2512,2021-12-29,OPEN,1098.6400146484375
2513,2021-12-29,CLOSE,1086.18994140625
2514,2021-12-30,OPEN,1061.3299560546875
2515,2021-12-30,CLOSE,1070.3399658203125
2516,2021-12-31,OPEN,1073.43994140625
2517,2021-12-31,CLOSE,1056.780029296875
2518,2022-01-03,OPEN,1147.75
2519,2022-01-03,CLOSE,1199.780029296875
2520,2022-01-04,OPEN,1189.550048828125
2521,2022-01-04,CLOSE,1149.5899658203125
2522,2022-01-05,OPEN,1146.6500244140625
2523,2022-01-05,CLOSE,1088.1199951171875
2524,2022-01-06,OPEN,1077.0
2525,2022-01-06,CLOSE,1064.699951171875
2526,2022-01-07,OPEN,1080.3699951171875
2527,2022-01-07,CLOSE,1026.9599609375
2528,2022-01-10,OPEN,1000.0
2529,2022-01-10,CLOSE,1058.1199951171875
2530,2022-01-11,OPEN,1053.6700439453125
2531,2022-01-11,CLOSE,1064.4000244140625
2532,2022-01-12,OPEN,1078.8499755859375
2533,2022-01-12,CLOSE,1106.219970703125
2534,2022-01-13,OPEN,1109.0699462890625
2535,2022-01-13,CLOSE,1031.56005859375
2536,2022-01-14,OPEN,1019.8800048828124
2537,2022-01-14,CLOSE,1049.6099853515625
2538,2022-01-18,OPEN,1026.6099853515625
2539,2022-01-18,CLOSE,1030.510009765625
2540,2022-01-19,OPEN,1041.7099609375
2541,2022-01-19,CLOSE,995.6500244140624
2542,2022-01-20,OPEN,1009.72998046875
2543,2022-01-20,CLOSE,996.27001953125
2544,2022-01-21,OPEN,996.3400268554688
2545,2022-01-21,CLOSE,943.9000244140624
2546,2022-01-24,OPEN,904.760009765625
2547,2022-01-24,CLOSE,930.0
2548,2022-01-25,OPEN,914.2000122070312
2549,2022-01-25,CLOSE,918.4000244140624
2550,2022-01-26,OPEN,952.4299926757812
2551,2022-01-26,CLOSE,937.4099731445312
2552,2022-01-27,OPEN,933.3599853515624
2553,2022-01-27,CLOSE,829.0999755859375
2554,2022-01-28,OPEN,831.5599975585938
2555,2022-01-28,CLOSE,846.3499755859375
2556,2022-01-31,OPEN,872.7100219726562
2557,2022-01-31,CLOSE,936.719970703125
2558,2022-02-01,OPEN,935.2100219726562
2559,2022-02-01,CLOSE,931.25
2560,2022-02-02,OPEN,928.1799926757812
2561,2022-02-02,CLOSE,905.6599731445312
2562,2022-02-03,OPEN,882.0
2563,2022-02-03,CLOSE,891.1400146484375
2564,2022-02-04,OPEN,897.219970703125
2565,2022-02-04,CLOSE,923.3200073242188
2566,2022-02-07,OPEN,923.7899780273438
2567,2022-02-07,CLOSE,907.3400268554688
2568,2022-02-08,OPEN,905.530029296875
2569,2022-02-08,CLOSE,922.0
2570,2022-02-09,OPEN,935.0
2571,2022-02-09,CLOSE,932.0
2572,2022-02-10,OPEN,908.3699951171876
2573,2022-02-10,CLOSE,904.5499877929688
2574,2022-02-11,OPEN,909.6300048828124
2575,2022-02-11,CLOSE,860.0
2576,2022-02-14,OPEN,861.5700073242188
2577,2022-02-14,CLOSE,875.760009765625
2578,2022-02-15,OPEN,900.0
2579,2022-02-15,CLOSE,922.4299926757812
2580,2022-02-16,OPEN,914.0499877929688
2581,2022-02-16,CLOSE,923.3900146484376
2582,2022-02-17,OPEN,913.260009765625
2583,2022-02-17,CLOSE,876.3499755859375
2584,2022-02-18,OPEN,886.0
2585,2022-02-18,CLOSE,856.97998046875
2586,2022-02-22,OPEN,834.1300048828125
2587,2022-02-22,CLOSE,821.530029296875
2588,2022-02-23,OPEN,830.4299926757812
2589,2022-02-23,CLOSE,764.0399780273438
2590,2022-02-24,OPEN,700.3900146484375
2591,2022-02-24,CLOSE,800.77001953125
2592,2022-02-25,OPEN,809.22998046875
2593,2022-02-25,CLOSE,809.8699951171875
2594,2022-02-28,OPEN,815.010009765625
2595,2022-02-28,CLOSE,870.4299926757812
2596,2022-03-01,OPEN,869.6799926757812
2597,2022-03-01,CLOSE,864.3699951171875
2598,2022-03-02,OPEN,872.1300048828125
2599,2022-03-02,CLOSE,879.8900146484375
2600,2022-03-03,OPEN,878.77001953125
2601,2022-03-03,CLOSE,839.2899780273438
2602,2022-03-04,OPEN,849.0999755859375
2603,2022-03-04,CLOSE,838.2899780273438
2604,2022-03-07,OPEN,856.2999877929688
2605,2022-03-07,CLOSE,804.5800170898438
